"american","animal","association","basketball","beverage","christianity","christmas","culture","dance","easter","entertainment","ethics","event","festival","fiction","folk","food","football","game","general","government","holiday","human","internet","language","league","literature","music","national","nfl","north","or","organisations","people","philosophical","politics","popular","professional","psychology","religious","science","soccer","sport","sports","technology","television","number_posts_30days","gyration_radius","out_degree","sensor"
0,0,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,-0.389722742413713,0,0,-0.215370067830426,-0.535296571173711,0,0,0,0,-0.251875164532337,0,0,0,0,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0,0,-0.486565544972612,-0.277239026131968,0,0,0,-0.201085557246449,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0,0,-0.287118679877593,0,0,0,0,-0.236423626108432,3.17531047246886,-0.0381842716503199,0
0,0,-0.204644545630652,-0.224836804198607,0,2.29372581660326,0.930752450653536,0,0,2.8381848919152,0.664337866829078,0,0,0.360782293713,0,-0.251875164532337,0,0,0,0.171581652038,-0.18900809129954,0.353722222281,-0.182697789093814,0,-0.181135651085722,0,0,-0.486565544972612,-0.277239026131968,0,0,0.353722222281,-0.201085557246449,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0.356015985731,0,-0.287118679877593,0,0,0,0,-0.471029705800947,2.40933718962576,1.75295556689668,0
0,0,-0.204644545630652,-0.224836804198607,0.70864278852,-0.327051990900741,-0.389722742413713,0,0,-0.215370067830426,-0.535296571173711,0,0,0,0,-0.251875164532337,0.705567430001,0,0,0,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0,0,-0.486565544972612,-0.277239026131968,0,0,0,-0.201085557246449,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0,0,-0.287118679877593,0,0,0,0,-0.215476654707314,-0.257507007510115,0.0520701407363817,0
0,0,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,-0.389722742413713,0,0,-0.215370067830426,-0.535296571173711,0,1,0,0,-0.251875164532337,0,0,0,0,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0,0,-0.486565544972612,-0.277239026131968,0,0,0,-0.201085557246449,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0,0,-0.287118679877593,0,0,0,0,-0.408188791597595,0.130887665499297,0.0758644858201484,0
0,0,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,-0.389722742413713,0,0,-0.215370067830426,-0.535296571173711,0,0,0,0,-0.251875164532337,0,0,0,0,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0,0,-0.486565544972612,-0.277239026131968,0,0,0,-0.201085557246449,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0,0,-0.287118679877593,0,0,0,0,-0.429135762998712,2.13272064602468,-0.163719954333641,1
0,0,-0.204644545630652,-0.224836804198607,0.300852858057,-0.327051990900741,0.723719066144438,0.262632101529,0,2.35942707698045,0.476250745479901,0,0,0.304216309186,0,-0.251875164532337,0.299547220838,0,0,0.289359748617,-0.18900809129954,0.29826316539,-0.182697789093814,0,-0.181135651085722,0,0,0.325038332645963,-0.277239026131968,0,0,0.29826316539,-0.201085557246449,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0.30019729648,0,-0.287118679877593,0,0,0,0,0.0777809449083295,1.39829973755338,-0.0923369190823409,0
0,0.322230111872,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,-0.389722742413713,0,0,-0.215370067830426,0.409978996238582,0,0,0,0,-0.251875164532337,0.279922317505,0,0.28114241561,0.270402279811,-0.18900809129954,0,-0.182697789093814,0,2.9189451556,0,0,1.03029739025565,-0.277239026131968,0,0,0,-0.201085557246449,0,-0.286867306217699,3.11790721312706,-0.263120248309884,0,0,0,0,-0.287118679877593,0,0,0,0,1.17540224632688,-0.624137427117887,0.603032303624292,1
0,0,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,-0.389722742413713,0,0,-0.215370067830426,-0.535296571173711,0,0,0,0,-0.251875164532337,0,0,0,0,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0,0,-0.486565544972612,-0.277239026131968,0,0,0,-0.201085557246449,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0,0,-0.287118679877593,0,0,0,0,-0.517113042883405,-0.0624045961814665,-0.0824909831856098,0
0.289187088595,0,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,-0.389722742413713,0,0,-0.215370067830426,-0.535296571173711,0,0,0,0,-0.251875164532337,0,0.312790536533,0,0,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0.305147377196,0,-0.486565544972612,2.78239620049033,0.314137133897,0.289187088595,0,7.00226496290481,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0,0,3.21003061177426,0.260079784424,0.321225714607,0,0,-0.47521910008117,0.508755725466802,0.545187430230997,0
0.374254800948,0,2.82840114894273,3.24885443562133,0,-0.327051990900741,-0.389722742413713,0,0,-0.215370067830426,-0.535296571173711,0,0,0,0,-0.251875164532337,0,0.13493382497,0,0,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0.526546656317,0,-0.486565544972612,3.6824231367825,0.135514729799,0.374254800948,0,2.90634745227848,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0.288945296469,0,0,0,1.22150666296887,0.112195082687,0.138572652585,0,0,0.253735504677716,-0.143221432610949,-0.096029145043615,1
0.285081173529,0,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,-0.389722742413713,0,0,-0.215370067830426,-0.535296571173711,0,0,0,0,-0.251875164532337,0,0.308349496711,0.311026764719,0.149572497056,-0.18900809129954,0,-0.182697789093814,0.347423249713,-0.181135651085722,0.300814855923,0,-0.486565544972612,2.73895511038327,0.309676974915,0.285081173529,0,-0.201085557246449,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0,0,3.16037764133424,0.256387138566,0,0,0,-0.395620608756924,0.971343365769867,0.00530194522690902,1
0,0,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,-0.389722742413713,0,0,-0.215370067830426,-0.535296571173711,0,0,0,0,-0.251875164532337,0,0,0,0.23570378029,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0,0,-0.486565544972612,-0.277239026131968,0,0,0,-0.201085557246449,0,-0.286867306217699,5.61607054930375,-0.263120248309884,0,0,0,0,-0.287118679877593,0,0,0,0,0.362659755963526,-0.28373422625598,0.248988858671003,1
0.267400869771,0,6.29658713983713,7.22090382353748,0,-0.327051990900741,-0.389722742413713,0,0,-0.215370067830426,-0.535296571173711,0,0,0,0,-0.251875164532337,0,0,0,0,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0,0,-0.486565544972612,2.55189530609471,0,0.267400869771,0,6.45959284204262,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0.309672274329,0,0,0,-0.287118679877593,0.240486395513,0.297025831604,0,0,-0.512923648603182,0.639476282142661,-0.0307998197277716,0
0,0,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,-0.389722742413713,0,0,-0.215370067830426,-0.535296571173711,0,0,0,0,-0.251875164532337,0,0,0,0,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0,0,-0.486565544972612,-0.277239026131968,0,0,0,-0.201085557246449,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0,0,-0.287118679877593,0,0,0,0,-0.491976677202064,0.435592870007184,0.543956688243905,1
0,0,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,1.36202047750251,0,0,-0.215370067830426,-0.535296571173711,0,0,0.478614017284,0,-0.251875164532337,0,0,0,0,-0.18900809129954,0.469248122091,-0.182697789093814,0,-0.181135651085722,0,0,-0.486565544972612,-0.277239026131968,0,0,0.469248122091,-0.201085557246449,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0.472291030124,0,-0.287118679877593,0,0,0,0,-0.45008273439983,-0.467986254018085,0.307243979393329,0
0,0,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,-0.389722742413713,0,0,-0.215370067830426,-0.535296571173711,0,0,0,0,-0.251875164532337,0,0,0,0.20717808152,5.47683053270252,0,-0.182697789093814,0,-0.181135651085722,0,0,-0.486565544972612,-0.277239026131968,0,0,0,-0.201085557246449,0,-0.286867306217699,4.90701599578569,-0.263120248309884,0,0,0,0,-0.287118679877593,0,0,0,0,-0.491976677202064,2.91781619584899,40.6673762094102,0
0,0,-0.204644545630652,-0.224836804198607,0,2.2358019422771,0.901567588467112,0,0,2.77069586890771,-0.535296571173711,0,0,0.352808360103,0,-0.251875164532337,0,0,0,0,-0.18900809129954,0.34590432887,-0.182697789093814,0,-0.181135651085722,0,0,-0.486565544972612,-0.277239026131968,0,0,0.34590432887,-0.201085557246449,0.338806811651,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0.348147396048,0,-0.287118679877593,0,0,0,0,-0.458461522960277,-0.18282380031767,-0.0574658961147516,1
0,0,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,-0.389722742413713,0,0,-0.215370067830426,2.8179709394888,0,0,0,0,-0.251875164532337,0,0,0,0.479612089298,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0,0,2.20389180639536,-0.277239026131968,0,0,0,-0.201085557246449,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0,0,-0.287118679877593,0,0,0,0,-0.466840311520724,-0.709843883068692,-0.130489920682174,0
0,0,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,-0.389722742413713,0,0,-0.215370067830426,-0.535296571173711,0,0,0,0,-0.251875164532337,1,0,0,0,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0,0,-0.486565544972612,-0.277239026131968,0,0,0,-0.201085557246449,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0,0,-0.287118679877593,0,0,0,0,-0.228044837547985,-0.467468277028424,-0.0767475205791833,0
0,0,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,-0.389722742413713,0,0,-0.215370067830426,-0.535296571173711,0,0,0,0,-0.251875164532337,0,0,0,0.509876587377,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0,0,-0.486565544972612,-0.277239026131968,0,0,0,-0.201085557246449,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0,0.860247560674,-0.287118679877593,0,0,0,0,-0.236423626108432,0.442857120913317,-0.0369535296632285,0
0,0,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,-0.389722742413713,0,0,-0.215370067830426,-0.535296571173711,0,0,0,0,-0.251875164532337,0,0,0,0,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0,0,-0.486565544972612,-0.277239026131968,0,0,0,-0.201085557246449,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0,0,-0.287118679877593,0,0,0,0,-0.500355465762511,-0.67592587443705,-0.174796632217464,0
0,0,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,-0.389722742413713,0.410251122957,0,-0.215370067830426,2.62492961720883,0,0,0,0,-0.251875164532337,0,0,0,0.452001720723,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0,0,0.781220838531223,-0.277239026131968,0,0,0,-0.201085557246449,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0,0,-0.287118679877593,0,0,0,0.47202919195,-0.353726665954689,-0.62761453446613,0.0422242048396506,0
0,0,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,-0.389722742413713,0,0,-0.215370067830426,-0.535296571173711,0,0,0,0,-0.251875164532337,0,0,0,0,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0,0,-0.486565544972612,-0.277239026131968,0,0,0,-0.201085557246449,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0,0,-0.287118679877593,0,0,0,0,-0.525491831443852,-0.768699268240487,-0.150592039804666,0
0,0,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,-0.389722742413713,0,0,-0.215370067830426,-0.535296571173711,0,0,0,0,-0.251875164532337,0,0,0,0,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0,0,-0.486565544972612,-0.277239026131968,0,0,0,-0.201085557246449,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0,0,-0.287118679877593,0,0,0,0,-0.491976677202064,1.40034874168614,-0.0570556487857212,0
0,0,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,-0.389722742413713,0,0,-0.215370067830426,-0.535296571173711,0,0,0,0,-0.251875164532337,0,0,0,0,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0,0,-0.486565544972612,-0.277239026131968,0,0,0,-0.201085557246449,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0,0,-0.287118679877593,0,0,0,0,-0.525491831443852,-0.768699268240487,-0.106285328269377,0
0,0,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,-0.389722742413713,0,0,-0.215370067830426,-0.535296571173711,0,0,0,0,-0.251875164532337,0,0,0,0,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0,0,-0.486565544972612,-0.277239026131968,0,0,0,-0.201085557246449,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0,0,-0.287118679877593,0,0,0,0,-0.370484243075583,0.0299253045558499,-0.085362714488823,1
0,0,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,-0.389722742413713,0,0,-0.215370067830426,-0.535296571173711,0,0,0,0,-0.251875164532337,0,0,0,0,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0,0,-0.486565544972612,-0.277239026131968,0,0,0,-0.201085557246449,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0,0,-0.287118679877593,0,0,0,0,-0.299264540311784,-0.017994407689299,-0.0980803816887673,1
0,0,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,-0.389722742413713,0,0,-0.215370067830426,-0.535296571173711,0,0,0,0,-0.251875164532337,0.438568455468,0,0,0.211826465408,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0,0,-0.486565544972612,-0.277239026131968,0,0,0,-0.201085557246449,0,-0.286867306217699,5.02255944971712,-0.263120248309884,0,0,0,0,-0.287118679877593,0,0,0,0,0.840250703909004,0.271709655456398,0.0848899270588186,0
0,0.585425108362,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,1.50063925496739,0.445887463725,0,4.15602917019923,-0.535296571173711,0,0,0,0,-0.251875164532337,0,0,0,0.245632357323,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0,0,-0.486565544972612,-0.277239026131968,0,0,0,-0.201085557246449,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0,0,-0.287118679877593,0,0,0,0,0.0442657906665416,0.506339285293234,-0.0984906290177978,0
0,0,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,-0.389722742413713,0,0,-0.215370067830426,2.8179709394888,0,0,0,0,-0.251875164532337,0,0,0,0.479612089298,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0,0,2.20389180639536,-0.277239026131968,0,0,0,-0.201085557246449,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0,0,-0.287118679877593,0,0,0,0,-0.483597888641617,-0.373778991589708,-0.192847514694804,1
0,0,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,-0.389722742413713,0,0,-0.215370067830426,-0.535296571173711,0,0,0,0,-0.251875164532337,0,0,0,0,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0,0,-0.486565544972612,-0.277239026131968,0,0,0,-0.201085557246449,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0,0,-0.287118679877593,0,0,0,0,0.454826430128443,-0.510874068070831,0.0098146658462441,1
0,0,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,-0.389722742413713,0,0,-0.215370067830426,-0.535296571173711,0,0,0,0,-0.251875164532337,0,0,0,0.206827475694,-0.18900809129954,0,-0.182697789093814,0.240206839993,-0.181135651085722,0,0,-0.486565544972612,-0.277239026131968,0,0,0,-0.201085557246449,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0,0.348952738468,-0.287118679877593,0,0,0.881904221349,0,-0.437514551559159,0.411447467548961,-0.165360943649763,0
0,0,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,-0.389722742413713,0,0,-0.215370067830426,-0.535296571173711,0,0,0,0,-0.251875164532337,0,0,0,0,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0,0,-0.486565544972612,-0.277239026131968,0,0,0,-0.201085557246449,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0,0,-0.287118679877593,0,0,0,0,-0.512923648603182,2.91286096010606,-0.176437621533586,0
0,0,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,-0.389722742413713,0,0,-0.215370067830426,-0.535296571173711,0,0,0,0,-0.251875164532337,0,0,0,0,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0,0,-0.486565544972612,-0.277239026131968,0,0,0,-0.201085557246449,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0,0,-0.287118679877593,0,0,0,0,-0.508734254322958,-0.499382908554245,-0.0841319725017316,0
0,0,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,-0.389722742413713,0,0,-0.215370067830426,-0.535296571173711,0,0,0,0,-0.251875164532337,0,0,0,0,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0,0,-0.486565544972612,-0.277239026131968,0,0,0,-0.201085557246449,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0,0,-0.287118679877593,0,0,0,0,-0.487787282921841,-0.546346591765602,-0.128438684037021,0
0,0,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,-0.389722742413713,0,0,-0.215370067830426,-0.535296571173711,0,0,0,0,-0.251875164532337,0,0,0,0,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0,0,-0.486565544972612,-0.277239026131968,0,0,0,-0.201085557246449,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0,0,-0.287118679877593,0,0,0,0,-0.454272128680053,-0.399186089379087,0.164477908890728,1
0,0,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,-0.389722742413713,0,0.310190766877,-0.215370067830426,1.34915596729678,0,0,0,0,2.85429136194651,0,0,0,0.134765004027,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0,0,2.53737404189974,-0.277239026131968,0,0,0,-0.201085557246449,0.272122695687,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0,0,-0.287118679877593,0,0,0,0,-0.504544860042735,-0.510507547337903,-0.169873664269098,0
0,0,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,-0.389722742413713,0,0,-0.215370067830426,-0.535296571173711,0,0,0,0,-0.251875164532337,0.567595310296,0,0.570069289392,0,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0,0,-0.486565544972612,-0.277239026131968,0,0,0,-0.201085557246449,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0,0,-0.287118679877593,0,0,0,0,1.11256133212353,0.389138310744549,-0.163719954333641,0
0,0,-0.204644545630652,-0.224836804198607,0.70864278852,-0.327051990900741,-0.389722742413713,0,0,-0.215370067830426,-0.535296571173711,0,0,0,0,-0.251875164532337,0.705567430001,0,0,0,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0,0,-0.486565544972612,-0.277239026131968,0,0,0,-0.201085557246449,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0,0,-0.287118679877593,0,0,0,0,-0.324400905993125,1.04863229351729,0.210015362413109,0
0,0,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,-0.389722742413713,0,0,-0.215370067830426,1.14821963528431,0,0,0,0,-0.251875164532337,0,0,0,0.481580859611,-0.18900809129954,0,-0.182697789093814,0,5.34004405492885,0,0,0.86418518976848,-0.277239026131968,0,0,0,-0.201085557246449,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0,0,-0.287118679877593,0,0,0,0,0.291440053199727,-0.372819509545602,-0.0775680152372442,0
0,0,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,0.593478895137641,0,0.294059306921,-0.215370067830426,1.25115507910866,0,0,0,0,2.69275528063719,0,0,0,0.127756554718,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0,0,2.38011416970835,-0.277239026131968,0,0,0,-0.201085557246449,0,-0.286867306217699,-0.242746093373433,2.51845577628907,0,0,0,0,-0.287118679877593,0,0,0,0.266834485468,0.291440053199727,3.85142085286397,-0.132541157327326,0
0.455244941403,0,3.48476359558665,4.0005742284019,0,-0.327051990900741,-0.389722742413713,0,0,-0.215370067830426,-0.535296571173711,0,0.185506738288,0,0,-0.251875164532337,0,0.328268020004,0.165559116054,0,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0.160123331146,0,-0.486565544972612,2.93379289608713,0.164840624811,0.303496627602,0,3.57880759242057,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0.175737070342,0,0,0,1.5479788367452,0.136474518734,0.337120587078,0,0,-0.307643328872231,-0.10731055860334,0.135350348529565,1
0,0,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,4.95348624837924,0,0,-0.215370067830426,-0.535296571173711,0,0,0,0,-0.251875164532337,0,0,0,0,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0,0,-0.486565544972612,-0.277239026131968,0,0,0,-0.201085557246449,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0,0,-0.287118679877593,0,0,0,0,-0.37886303163603,-0.558012199460882,-0.0578761434437821,0
0,0,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,-0.389722742413713,0,0,-0.215370067830426,-0.535296571173711,0,0,0,0,-0.251875164532337,0,0,0,1,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0,0,-0.486565544972612,-0.277239026131968,0,0,0,-0.201085557246449,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0,0,-0.287118679877593,0,0,0,0,-0.521302437163629,-0.64597693821807,0.136170843187626,0
0,0,-0.204644545630652,-0.224836804198607,0,-0.327051990900741,1.94196620495021,0.54998506761,0,5.17658306176683,-0.535296571173711,0,0,0,0,-0.251875164532337,0,0,0,0.302978082229,-0.18900809129954,0,-0.182697789093814,0,-0.181135651085722,0,0,-0.486565544972612,-0.277239026131968,0,0,0,-0.201085557246449,0,-0.286867306217699,-0.242746093373433,-0.263120248309884,0,0,0,0,-0.287118679877593,0,0,0,0,-0.504544860042735,0.313348159046034,-0.0718245526308178,1
